Bache profundo en carril derecho
Un fuerte olor a gas sale de una alcantarilla frente al banco.;alcantarilla
Las aguas servidas están regresando por los drenajes de las casas.;alcantarilla
Cada lluvia fuerte hace que rebosen todas las alcantarillas del sector.;alcantarilla
Se detecta una fuga de agua residual en el cruce peatonal.;alcantarilla
La rejilla metálica fue arrancada y quedó el hueco abierto.;alcantarilla
Hay un bloque de cemento suelto sobre la alcantarilla rota.;alcantarilla
Se reporta obstrucción total en el sistema de drenaje de la calle.;alcantarilla
Una tapa fue colocada de forma incorrecta y sobresale del pavimento.;alcantarilla
El agua sucia corre por la calle desde hace dos días.;alcantarilla
Hay restos de aceite saliendo del desagüe en plena avenida.;alcantarilla
En la entrada del barrio
Se observa espuma blanca saliendo de la rejilla.;alcantarilla
Los trabajadores dejaron abierta una tapa sin señalización.;alcantarilla
Las tapas están tan viejas que se deshacen al pisarlas.;alcantarilla
Después del temblor
En la esquina hay una alcantarilla con ramas y plásticos acumulados.;alcantarilla
El agua pluvial se acumula por falta de limpieza en las rejillas.;alcantarilla
La tapa no encaja bien y tiembla cada vez que pasa un vehículo.;alcantarilla
Se ven larvas y mosquitos saliendo del alcantarillado.;alcantarilla
Hay filtraciones en los bordes de la tapa del desagüe.;alcantarilla
El pozo de inspección está tapado completamente por sedimentos.;alcantarilla
La calle principal se inunda por desagües colapsados.;alcantarilla
Un vecino arrojó escombros a la alcantarilla y ahora está tapada.;alcantarilla
La estructura metálica está rota y representa un riesgo.;alcantarilla
Sale agua con mal olor desde la acera.;alcantarilla
El sistema de alcantarillado está colapsado en todo el sector.;alcantarilla
Las aguas negras están contaminando la calle y zonas verdes.;alcantarilla
Se rompió una tubería del sistema de drenaje frente al supermercado.;alcantarilla
Una tapa rota provocó la caída de una motocicleta.;alcantarilla
La tapa fue soldada y ahora no se puede abrir para mantenimiento.;alcantarilla
Hay presencia de cucarachas saliendo del registro.;alcantarilla
Alcantarilla mal alineada está provocando grietas en la vereda.;alcantarilla
Sale barro desde la tapa del alcantarillado.;alcantarilla
Durante la lluvia
Una malla de protección cayó dentro del registro.;alcantarilla
El agua no drena bien por acumulación de sedimento.;alcantarilla
Hay materiales de construcción bloqueando el alcantarillado.;alcantarilla
En la zona escolar
La tapa de la alcantarilla se hundió por el peso de un camión.;alcantarilla
El drenaje pluvial no está conectado y el agua se acumula.;alcantarilla
Se nota hundimiento del pavimento alrededor del alcantarillado.;alcantarilla
La calle huele a cloaca todo el día.;alcantarilla
Una tapa está floja y vibra con cada auto que pasa.;alcantarilla
Los vecinos arrojaron ramas dentro del sistema de drenaje.;alcantarilla
Hay vegetación creciendo dentro de una alcantarilla destapada.;alcantarilla
La corriente de agua arrastró la tapa y quedó el hueco abierto.;alcantarilla
Los técnicos dejaron el registro sin cerrar correctamente.;alcantarilla
Un niño se cayó por una alcantarilla abierta en la plaza.;alcantarilla
Hay una fuga visible desde el registro del hospital.;alcantarilla
Una tapa nueva fue mal instalada y ya se está hundiendo.;alcantarilla
En la entrada al mercado hay un charco permanente con olor a drenaje.;alcantarilla
Sale agua constantemente
Alcantarilla sin mantenimiento desde hace más de un año.;alcantarilla
Hay signos de corrosión avanzada en la tapa metálica.;alcantarilla
La calle está llena de residuos por colapso del alcantarillado.;alcantarilla
La presión del agua hizo saltar la tapa del desagüe.;alcantarilla
Los vecinos tuvieron que poner conos por una tapa abierta.;alcantarilla
El agua corre sobre la calle en lugar de entrar al drenaje.;alcantarilla
Hay un registro lleno de hojas secas y tierra.;alcantarilla
La tapa está torcida y no cubre bien la abertura.;alcantarilla
Se siente inestabilidad al pisar la tapa.;alcantarilla
El sistema no responde durante tormentas
Desde la fábrica se vierten residuos al sistema pluvial.;alcantarilla
Hay desbordamiento de aguas servidas frente a la iglesia.;alcantarilla
El acceso al sistema de drenaje está obstruido con cemento.;alcantarilla
Falta una tapa desde hace meses y nadie la repone.;alcantarilla
El mal olor ha empeorado en los últimos días
Un árbol grande cayó sobre la calle y bloquea el paso.;arbol caido
Hay un árbol caído en la acera
El árbol cayó encima de un vehículo estacionado.;arbol caido
Árbol derribado por el viento
Un árbol bloquea la entrada del parque.;arbol caido
Árbol caído obstruye la vía principal desde anoche.;arbol caido
Un árbol se partió y cayó sobre cables eléctricos.;arbol caido
Árbol derribado en la carretera
El árbol bloquea la salida del edificio residencial.;arbol caido
Un árbol cayó y dañó una señal de tránsito.;arbol caido
Árbol caído obstruye el carril bici.;arbol caido
Un árbol grande cayó en el barrio
El árbol bloquea el acceso al centro comercial.;arbol caido
Árbol caído sobre cables telefónicos
Árbol caído sobre el paso peatonal
Un árbol cayó en la plaza y bloquea la zona de juegos.;arbol caido
Árbol derribado por tormenta
Un árbol grande se cayó sobre la calle principal.;arbol caido
Árbol caído en el parque
Un árbol se cayó y bloquea la entrada de la escuela.;arbol caido
Árbol caído cortó la calle y no permiten el paso.;arbol caido
Un árbol grande cayó y rompió una lámpara de la calle.;arbol caido
Árbol derribado por la lluvia
Un árbol bloquea la calle y los autos no pueden pasar.;arbol caido
Árbol caído en el sendero natural
Un árbol se cayó encima de un banco en el parque.;arbol caido
Árbol caído sobre cables eléctricos
Un árbol grande cayó y bloqueó la vía ciclista.;arbol caido
Árbol caído sobre el acceso a un hospital.;arbol caido
Un árbol bloquea la carretera secundaria desde la madrugada.;arbol caido
Árbol derribado por fuerte viento
Un árbol caído tapó la entrada a un supermercado.;arbol caido
Árbol caído en el parque infantil
Un árbol cayó en la acera y obstruye la circulación peatonal.;arbol caido
Árbol caído dañó una señal de tránsito en la esquina.;arbol caido
Un árbol bloquea la vía de acceso a la estación de bomberos.;arbol caido
Árbol caído sobre el camino rural
Un árbol se cayó y bloquea la entrada al centro deportivo.;arbol caido
Árbol caído sobre cables eléctricos
Un árbol cayó y bloqueó el paso peatonal frente a la escuela.;arbol caido
Árbol caído obstruye el carril de autobuses urbanos.;arbol caido
Un árbol grande cayó y bloqueó una vía importante de la ciudad.;arbol caido
Árbol caído en la zona verde
Un árbol cayó sobre un vehículo en la calle principal.;arbol caido
Árbol derribado obstruye el acceso al hospital local.;arbol caido
Un árbol bloquea el camino rural desde hace horas.;arbol caido
Árbol caído en el parque
Un árbol cayó sobre el cableado telefónico y cortó el servicio.;arbol caido
Árbol caído bloquea el paso de emergencia en el barrio.;arbol caido
Un árbol cayó en la calle y rompió una tubería de agua.;arbol caido
Árbol caído tapó la entrada a una zona comercial.;arbol caido
Un árbol bloquea la acera
Árbol caído obstruye el carril de bicicletas en la avenida.;arbol caido
Un árbol derribado tapó la entrada del edificio municipal.;arbol caido
Árbol caído bloqueó el acceso a la estación de policía.;arbol caido
Un árbol se cayó en la avenida principal
Árbol caído sobre cables eléctricos causó apagón en el barrio.;arbol caido
Un árbol bloquea la calle desde anoche tras la tormenta.;arbol caido
Árbol caído en zona residencial
Un árbol cayó y bloquea la entrada del centro cultural.;arbol caido
Árbol caído bloquea el camino hacia el colegio.;arbol caido
Un árbol derribado por el viento
Árbol caído en la vía peatonal
Un árbol grande se cayó sobre una reja de una casa.;arbol caido
Árbol caído bloquea el acceso a un supermercado local.;arbol caido
Un árbol bloquea la vía frente a la estación de tren.;arbol caido
Árbol caído sobre el parqueadero municipal.;arbol caido
Un árbol derribado impide el paso en la carretera secundaria.;arbol caido
Árbol caído bloquea la salida de emergencia del hospital.;arbol caido
Un árbol cayó y obstruye la vía de ciclistas.;arbol caido
Árbol caído en la entrada del barrio
Un árbol se cayó y bloquea el acceso a la estación de bomberos.;arbol caido
Árbol caído sobre cables de electricidad
Un árbol bloquea la acera frente a una escuela primaria.;arbol caido
Árbol caído en el parque impide el paso a los visitantes.;arbol caido
Un árbol derribado en la carretera está causando congestión vehicular.;arbol caido
Árbol caído bloquea el paso de peatones frente al supermercado.;arbol caido
Un árbol cayó y dañó una señal de tránsito en la avenida principal.;arbol caido
Árbol caído en la entrada al centro comercial
Un árbol grande se cayó en la calle y bloquea el paso vehicular.;arbol caido
Árbol caído sobre cables de teléfono
Un árbol bloquea el acceso a un parque público.;arbol caido
Árbol caído impide el paso en la ciclovía principal.;arbol caido
Un árbol derribado obstruye la entrada a una plaza pública.;arbol caido
Árbol caído en zona urbana genera peligro para vehículos y peatones.;arbol caido
Un árbol cayó sobre una zona peatonal y bloquea el paso.;arbol caido
Árbol caído bloquea la vía pública frente a un centro médico.;arbol caido
Un árbol grande cayó sobre un muro de contención.;arbol caido
Árbol caído en la carretera genera congestión vehicular.;arbol caido
Un árbol bloquea la entrada del parque infantil.;arbol caido
Árbol caído sobre cables eléctricos
Un árbol derribado impide el paso en la avenida principal.;arbol caido
Árbol caído bloquea la vía peatonal frente a la biblioteca.;arbol caido
Un árbol grande se cayó en el camino rural y bloquea el acceso.;arbol caido
Árbol caído en la plaza pública genera peligro para los transeúntes.;arbol caido
Un árbol bloquea la entrada a un centro deportivo.;arbol caido
Árbol caído sobre un vehículo estacionado
Un árbol derribado bloquea la vía frente a la escuela primaria.;arbol caido
Árbol caído impide el paso en la calle principal del barrio.;arbol caido
Un árbol cayó sobre cables eléctricos y causó apagón.;arbol caido
Árbol caído en la vía pública
Un árbol bloquea la entrada al parque natural.;arbol caido
Árbol caído sobre la ciclovía
Un árbol derribado por la tormenta bloquea la carretera secundaria.;arbol caido
Árbol caído bloquea el acceso a la estación de bomberos.;arbol caido
Un árbol grande cayó en la calle y causó daños a un vehículo.;arbol caido
Hay un cable eléctrico suelto colgando sobre la acera.;cable suelto
Un cable de teléfono está caído y obstruye el paso peatonal.;cable suelto
Cable suelto sobre la calle representa peligro para los autos.;cable suelto
Vi un cable colgando muy bajo cerca del poste.;cable suelto
Cable de internet está suelto y expuesto al viento.;cable suelto
Un cable eléctrico cayó y está tocando el piso.;cable suelto
Hay un cable suelto cruzando la vía peatonal.;cable suelto
Cable suelto provoca riesgo de electrocución en la esquina.;cable suelto
Un cable telefónico está roto y suelto en la calle.;cable suelto
El cable de energía está colgando tras la tormenta.;cable suelto
Hay cables sueltos entre dos postes a la altura del paso.;cable suelto
Cable suelto bloquea parcialmente la acera.;cable suelto
Un cable está tirado en la calle
Cable eléctrico suelto balanceándose con el viento.;cable suelto
Un cable de fibra óptica está colgando y dañado.;cable suelto
Cable suelto casi toca el techo de los autos estacionados.;cable suelto
Hay un cable suelto que amenaza con caer en la acera.;cable suelto
Cable suelto en la zona escolar
Un cable cayó tras el paso de un camión pesado.;cable suelto
Cable suelto cruzando la calle sin protección.;cable suelto
El cable de energía está desgastado y colgando bajo.;cable suelto
Cable suelto en el poste con riesgo de romperse.;cable suelto
Un cable está colgando justo sobre la entrada de una casa.;cable suelto
Cable suelto impide el paso seguro en la banqueta.;cable suelto
Un cable de red está colgando mal sujetado.;cable suelto
Cable eléctrico suelto y expuesto en la esquina del mercado.;cable suelto
Hay cables sueltos que pueden causar accidentes.;cable suelto
Cable suelto colgando en el parque infantil.;cable suelto
Un cable de luz está colgando peligrosamente bajo.;cable suelto
Cable suelto y enredado con otros cables.;cable suelto
Un cable cayó y está tirado sobre el asfalto.;cable suelto
Cable suelto cruzando la ciclovía sin señalización.;cable suelto
Un cable está colgando y rozando los árboles.;cable suelto
Cable suelto que parece estar a punto de romperse.;cable suelto
Un cable eléctrico suelto expuesto al agua de lluvia.;cable suelto
Cable suelto colgando sobre un local comercial.;cable suelto
Un cable de internet cayó y está colgando del poste.;cable suelto
Cable suelto en la vía pública
Un cable eléctrico está flojo y cuelga de manera insegura.;cable suelto
Cable suelto cruzando la calle en zona residencial.;cable suelto
Un cable colgando bajo en la calle principal.;cable suelto
Cable suelto enredado en la señal de tránsito.;cable suelto
Un cable de fibra óptica está suelto y mal instalado.;cable suelto
Cable suelto colgando cerca de los techos de las casas.;cable suelto
Un cable eléctrico colgando tras una tormenta fuerte.;cable suelto
Cable suelto bloqueando parcialmente la acera peatonal.;cable suelto
Un cable cayó de un poste y está enredado en arbustos.;cable suelto
Cable suelto cruza la calle sin protección ni señalización.;cable suelto
Un cable está colgando y rozando un auto estacionado.;cable suelto
Cable suelto que genera peligro para los ciclistas.;cable suelto
Un cable eléctrico suelto sobre la acera de la avenida.;cable suelto
Cable suelto colgando de un poste dañado.;cable suelto
Un cable de teléfono está flojo y cuelga bajo.;cable suelto
Cable suelto y expuesto en la vía pública.;cable suelto
Un cable cayó y está tirado sobre la carretera.;cable suelto
Cable suelto y enredado en postes eléctricos.;cable suelto
Un cable de red está colgando sin protección.;cable suelto
Cable suelto rozando la entrada de un comercio.;cable suelto
Un cable eléctrico colgando y generando riesgo de electrocución.;cable suelto
Cable suelto en la esquina del barrio.;cable suelto
Un cable colgando y bloqueando parcialmente la acera.;cable suelto
Cable suelto cruzando la calle sin advertencia.;cable suelto
Un cable eléctrico está mal sujeto y cuelga bajo.;cable suelto
Cable suelto enredado en ramas de árboles.;cable suelto
Un cable está colgando muy cerca del suelo.;cable suelto
Cable suelto que podría romperse con el viento.;cable suelto
Un cable eléctrico cayó y está tirado en la vía pública.;cable suelto
Cable suelto colgando sobre el paso peatonal.;cable suelto
Un cable de teléfono está caído y obstruye la vía.;cable suelto
Cable suelto en la avenida principal
Un cable eléctrico está colgando tras una tormenta.;cable suelto
Cable suelto cruzando la calle en zona escolar.;cable suelto
Un cable está colgando bajo y representa riesgo.;cable suelto
Cable suelto enredado con otros cables eléctricos.;cable suelto
Un cable de internet está mal instalado y colgando.;cable suelto
Cable suelto que cuelga sobre la entrada de un parque.;cable suelto
Un cable eléctrico cayó y está tirado en el asfalto.;cable suelto
Cable suelto colgando y tocando el techo de los autos.;cable suelto
Un cable de teléfono está suelto y mal sujetado.;cable suelto
Cable suelto que cruza la calle sin señalización.;cable suelto
Un cable eléctrico colgando en la vía pública.;cable suelto
Cable suelto enredado en postes y cables eléctricos.;cable suelto
Un cable está colgando bajo y representa peligro para peatones.;cable suelto
Cable suelto cruzando la calle sin protección.;cable suelto
Un cable eléctrico está flojo y colgando peligrosamente.;cable suelto
Cable suelto colgando sobre una vía peatonal.;cable suelto
Un cable de internet está caído y bloquea el paso.;cable suelto
Cable suelto que está a punto de romperse.;cable suelto
Un cable eléctrico cayó y está tirado en la calle.;cable suelto
Cable suelto enredado y mal instalado en la vía pública.;cable suelto
Un cable colgando sobre la acera sin protección.;cable suelto
Cable suelto cruzando la calle en zona residencial.;cable suelto
Un cable eléctrico está suelto y representa peligro.;cable suelto
Cable suelto colgando sobre un local comercial.;cable suelto
Un cable de teléfono está colgando bajo y es peligroso.;cable suelto
Cable suelto que obstruye la acera peatonal.;cable suelto
Un cable eléctrico colgando tras la tormenta.;cable suelto
Cable suelto cruzando la ciclovía sin señalización.;cable suelto
Un cable cayó y está tirado sobre la carretera.;cable suelto
Cable suelto colgando y enredado en árboles.;cable suelto
Un cable está colgando bajo y puede causar accidentes.;cable suelto
Cable suelto en la vía pública representa riesgo para peatones.;cable suelto
Un cable eléctrico está flojo y colgando peligrosamente.;cable suelto
Hay grafitis recientes en la pared del parque.;grafiti
Pintaron grafitis en la fachada del edificio municipal.;grafiti
Grafitis nuevos en el muro de la escuela local.;grafiti
Un muro en la calle principal está cubierto de grafitis.;grafiti
Grafitis con mensajes ofensivos en la estación de autobús.;grafiti
Pintaron grafitis en la entrada del centro cultural.;grafiti
Grafitis recientes en la pared del puente peatonal.;grafiti
Grafitis en la pared del gimnasio comunitario.;grafiti
Pintaron grafitis en el muro del hospital.;grafiti
Grafitis en la fachada de una tienda local.;grafiti
Un mural con grafitis apareció en la plaza principal.;grafiti
Grafitis en la entrada del parque infantil.;grafiti
Grafitis ofensivos en la pared del barrio.;grafiti
Grafitis en el muro del centro deportivo.;grafiti
Pintaron grafitis en el muro de la biblioteca pública.;grafiti
Grafitis con colores llamativos en el muro del colegio.;grafiti
Grafitis recientes en la calle lateral del mercado.;grafiti
Pintaron grafitis en la parada del transporte público.;grafiti
Grafitis en la pared del centro de salud.;grafiti
Grafitis ofensivos en la fachada del ayuntamiento.;grafiti
Grafitis en la entrada del cine local.;grafiti
Un muro del barrio está lleno de grafitis.;grafiti
Grafitis recientes en la fachada del teatro.;grafiti
Grafitis en la pared del centro juvenil.;grafiti
Grafitis con mensajes políticos en la plaza.;grafiti
Grafitis en la pared del museo local.;grafiti
Pintaron grafitis en el muro de la iglesia.;grafiti
Grafitis en la pared del centro comunitario.;grafiti
Grafitis ofensivos en la estación de tren.;grafiti
Grafitis en el muro del polideportivo.;grafiti
Pintaron grafitis en la fachada de una cafetería.;grafiti
Grafitis en la entrada de un edificio residencial.;grafiti
Grafitis recientes en la pared del parque central.;grafiti
Pintaron grafitis en el muro del centro de convenciones.;grafiti
Grafitis con dibujos en la fachada de una escuela.;grafiti
Grafitis en la pared del edificio histórico.;grafiti
Grafitis ofensivos en la fachada del centro comercial.;grafiti
Grafitis en la entrada del centro de rehabilitación.;grafiti
Pintaron grafitis en el muro del auditorio.;grafiti
Grafitis en la pared del colegio secundario.;grafiti
Grafitis recientes en la fachada de la comisaría.;grafiti
Grafitis con mensajes ofensivos en la plaza pública.;grafiti
Pintaron grafitis en la entrada del parque natural.;grafiti
Grafitis en la pared del club deportivo.;grafiti
Grafitis en la fachada de la estación de bomberos.;grafiti
Pintaron grafitis en el muro del centro de información.;grafiti
Grafitis en la pared del centro de salud mental.;grafiti
Grafitis ofensivos en la fachada del hotel local.;grafiti
Grafitis en la entrada del parque acuático.;grafiti
Pintaron grafitis en el muro del ayuntamiento.;grafiti
Grafitis en la pared del centro de deportes.;grafiti
Grafitis recientes en la fachada del centro de formación.;grafiti
Grafitis en la pared del hospital psiquiátrico.;grafiti
Pintaron grafitis en el muro de la estación de policía.;grafiti
Grafitis con mensajes ofensivos en el parque público.;grafiti
Grafitis en la fachada de la biblioteca central.;grafiti
Grafitis en la pared del centro de mayores.;grafiti
Pintaron grafitis en la entrada del centro de día.;grafiti
Grafitis en la pared del teatro municipal.;grafiti
Grafitis ofensivos en la fachada del centro de estudios.;grafiti
Grafitis en la entrada del parque deportivo.;grafiti
Pintaron grafitis en el muro del centro de arte.;grafiti
Grafitis en la pared del centro juvenil local.;grafiti
Grafitis recientes en la fachada del polideportivo.;grafiti
Pintaron grafitis en el muro del centro cultural.;grafiti
Grafitis con mensajes ofensivos en la plaza del barrio.;grafiti
Grafitis en la pared del colegio público.;grafiti
Grafitis en la fachada del centro social.;grafiti
Pintaron grafitis en la entrada del parque de juegos.;grafiti
Grafitis en la pared del club social.;grafiti
Grafitis ofensivos en la fachada del centro educativo.;grafiti
Grafitis en la entrada del parque natural protegido.;grafiti
Pintaron grafitis en el muro del centro juvenil.;grafiti
Grafitis en la pared del centro deportivo local.;grafiti
Grafitis recientes en la fachada del centro de salud.;grafiti
Pintaron grafitis en el muro del centro comunitario.;grafiti
Grafitis con mensajes ofensivos en la plaza central.;grafiti
Grafitis en la pared del colegio privado.;grafiti
Grafitis en la fachada del centro cultural.;grafiti
Pintaron grafitis en la entrada del parque infantil.;grafiti
Grafitis en la pared del centro de rehabilitación.;grafiti
Grafitis ofensivos en la fachada del ayuntamiento.;grafiti
Grafitis en la entrada del parque natural.;grafiti
Pintaron grafitis en el muro del gimnasio municipal.;grafiti
Grafitis en la pared del centro de formación profesional.;grafiti
Grafitis recientes en la fachada del polideportivo.;grafiti
Pintaron grafitis en el muro del centro de día.;grafiti
Grafitis con mensajes ofensivos en la plaza pública.;grafiti
Grafitis en la pared del hospital local.;grafiti
Grafitis en la fachada del centro juvenil.;grafiti
Pintaron grafitis en la entrada del parque deportivo.;grafiti
Grafitis en la pared del centro cultural local.;grafiti
Grafitis ofensivos en la fachada del colegio secundario.;grafiti
Grafitis en la entrada del parque natural protegido.;grafiti
Pintaron grafitis en el muro del centro de información.;grafiti
Grafitis en la pared del club deportivo local.;grafiti
Grafitis recientes en la fachada del centro de mayores.;grafiti
Pintaron grafitis en el muro del ayuntamiento.;grafiti
Grafitis con mensajes ofensivos en la plaza central.;grafiti
Reclamo por ruido excesivo en zona residencial;otro
Queja por venta ambulante sin permiso;otro
Solicitud de instalación de bancos en parque;otro
Reporte de publicidad ilegal en vía pública;otro
Denuncia por abandono de mascotas;otro
Solicitud de señalización para calle nueva;otro
Reporte de mala iluminación en parque;otro
Queja por uso indebido de espacio público;otro
Solicitud de poda de árboles en avenida principal;otro
Reporte de daños en mobiliario urbano;otro
Denuncia de personas sin hogar en área pública;otro
Queja por acumulación de escombros en lote baldío;otro
Solicitud de limpieza en zona peatonal;otro
Reporte de grafiti en muro histórico;otro
Queja por falta de seguridad en parque;otro
Denuncia de venta de productos pirata;otro
Solicitud de rampa para acceso a edificio público;otro
Reporte de obstáculo en ciclovía;otro
Queja por uso de música a alto volumen en comercio;otro
Solicitud de contenedores de basura adicionales;otro
Denuncia por contaminación auditiva;otro
Reporte de postes eléctricos sin mantenimiento;otro
Queja por calles sin señalización vial;otro
Solicitud de mantenimiento en fuentes públicas;otro
Reporte de tráfico excesivo en zona escolar;otro
Denuncia por construcción sin permiso;otro
Queja por vehículos abandonados en lote baldío;otro
Solicitud de bacheo en calle secundaria;otro
Reporte de incendio controlado sin aviso;otro
Queja por mal uso de áreas verdes;otro
Solicitud de instalación de cámaras de seguridad;otro
Reporte de comercio informal en vía pública;otro
Denuncia de dumping de basura en río;otro
Queja por falta de accesibilidad en paradas de bus;otro
Solicitud de horario para limpieza de calles;otro
Reporte de cables sueltos en postes;otro
Denuncia por tala ilegal de árboles;otro
Queja por contaminación visual por anuncios;otro
Solicitud de señalización para cruce peatonal;otro
Reporte de vehículos mal estacionados en zona hospitalaria;otro
Denuncia de prácticas de maltrato animal;otro
Queja por falta de mantenimiento en banquetas;otro
Solicitud de bancos para descanso en ruta peatonal;otro
Reporte de uso indebido de espacios deportivos;otro
Denuncia por venta de alcohol fuera de horario;otro
Queja por deficiencia en alumbrado público;otro
Solicitud de campamentos temporales regulados;otro
Reporte de contaminación en fuentes de agua;otro
Denuncia por vandalismo en monumentos;otro
Queja por falta de regulación en zonas comerciales;otro
Solicitud de áreas para mascotas en parques;otro
Reporte de señales de tránsito faltantes;otro
Denuncia por venta de productos caducados;otro
Queja por comercio ruidoso en zona residencial;otro
Solicitud de horarios para recolección de basura;otro
Reporte de caída de árboles en vía pública;otro
Denuncia de ocupación ilegal de banquetas;otro
Queja por olores desagradables en mercado;otro
Solicitud de paraderos para transporte público;otro
Reporte de daños en alumbrado público;otro
Denuncia por derrame de sustancias químicas;otro
Queja por exceso de publicidad en vía pública;otro
Solicitud de señalización para zonas escolares;otro
Reporte de ratas en parque público;otro
Denuncia por robo en transporte público;otro
Queja por vehículos pesados en calles no autorizadas;otro
Solicitud de mantenimiento en plazas públicas;otro
Reporte de pintura no autorizada en fachadas;otro
Denuncia por acumulación de basura en riveras;otro
Queja por ruido de maquinaria en horarios nocturnos;otro
Solicitud de creación de ciclovías;otro
Reporte de uso indebido de espacios para venta;otro
Denuncia por contaminación de fuentes de agua;otro
Queja por falta de baños públicos en parques;otro
Solicitud de instalación de bebederos;otro
Reporte de tráfico lento por mala señalización;otro
Denuncia por venta ilegal de animales;otro
Queja por áreas verdes sin riego;otro
Solicitud de mantenimiento de rampas para discapacitados;otro
Reporte de postes con cables expuestos;otro
Denuncia por uso de espacio público para propaganda política;otro
Queja por desbordamiento de drenajes;otro
Solicitud de botes de basura en áreas concurridas;otro
Reporte de daños en señalización vial;otro
Denuncia por falta de control en fiestas públicas;otro
Queja por tráfico de drogas en zonas públicas;otro
Solicitud de mejoras en transporte público;otro
Reporte de caminos con exceso de baches;otro
Denuncia por comercio informal en escuelas;otro
Queja por perros sin correa en parque;otro
Solicitud de mantenimiento en fuentes de agua;otro
Reporte de cruces peatonales sin pintura;otro
Denuncia por contaminación por humo de vehículos;otro
Queja por falta de áreas de sombra en plazas;otro
Solicitud de instalación de señalética turística;otro
Reporte de ruido por construcción sin permisos;otro
Denuncia por tala de árboles sin autorización;otro
Queja por falta de señalización en paraderos;otro
Solicitud de mobiliario urbano accesible;otro
Reporte de árboles con ramas caídas;otro
Denuncia por presencia de ambulantes en zonas no permitidas;otro
Queja por basura acumulada en contenedores;otro
Solicitud de mantenimiento en jardines públicos;otro
Reporte de luminarias apagadas en avenidas;otro
Denuncia por fugas de gas en zona urbana;otro
Queja por uso indebido de plazas para eventos privados;otro
Solicitud de espacios para actividades culturales;otro
Reporte de vehículos en zonas peatonales;otro
Denuncia por uso ilegal de suelo;otro
Queja por contaminación auditiva en zonas comerciales;otro
Solicitud de regulación para vendedores ambulantes;otro
Reporte de daños en parques infantiles;otro
Denuncia por acumulación de escombros en calles;otro
Queja por calles sin limpieza regular;otro
Solicitud de implementación de zonas verdes;otro
Reporte de postes con cables caídos;otro
Denuncia por contaminación por derrames;otro
Queja por exceso de velocidad en calles secundarias;otro
Solicitud de señalización para zonas industriales;otro
Reporte de basura en ríos y arroyos;otro
Denuncia por robo en parques públicos;otro
Queja por falta de seguridad en transporte público;otro
Solicitud de mejor iluminación en calles;otro
Reporte de grafitis ofensivos;otro
Denuncia por uso de espacio público para propaganda política;otro
Queja por contaminación visual por anuncios;otro
Solicitud de construcción de rampas para discapacitados;otro
Reporte de árboles secos en zona urbana;otro
Denuncia por comercio informal sin permiso;otro
Queja por falta de contenedores de reciclaje;otro
Solicitud de mantenimiento en áreas deportivas;otro
Reporte de vehículos con placas falsas;otro
Denuncia por acumulación de basura en zonas rurales;otro
Queja por contaminación por ruido en horas nocturnas;otro
Solicitud de instalación de cámaras de vigilancia;otro
Reporte de daños en banquetas;otro
Denuncia por tala ilegal de árboles;otro
Queja por uso de espacios públicos para estacionamiento;otro
Solicitud de limpieza en áreas peatonales;otro
Reporte de contaminación por aguas negras;otro
Denuncia por robo de cables eléctricos;otro
Queja por falta de señalización en cruces;otro
Solicitud de creación de senderos peatonales;otro
Reporte de acumulación de basura en lotes baldíos;otro
Denuncia por presencia de animales salvajes en zona urbana;otro
Queja por falta de mantenimiento en plazas;otro
Solicitud de zonas de descanso para ciclistas;otro
Reporte de vehículos sin placas;otro
Denuncia por venta de productos falsificados;otro
Queja por falta de seguridad en parques;otro
Solicitud de mantenimiento en alumbrado público;otro
Reporte de obstrucción en vías peatonales;otro
Denuncia por contaminación por derrames de petróleo;otro
Queja por uso indebido de áreas verdes;otro
Solicitud de instalación de señalética informativa;otro
Reporte de daños en juegos infantiles;otro
Denuncia por comercio ilegal en zonas protegidas;otro
Queja por vehículos abandonados en calles;otro
Solicitud de instalación de rampas en paradas de bus;otro
Reporte de basura en espacios públicos;otro
Denuncia por uso indebido de espacios deportivos;otro
Queja por ruido excesivo en horarios nocturnos;otro
Solicitud de señalización para ciclovías;otro
Reporte de cables eléctricos expuestos;otro
Denuncia por tala de árboles sin permiso;otro
Queja por contaminación visual por publicidad;otro
Solicitud de mantenimiento en parques;otro
Reporte de daños en mobiliario urbano;otro
Denuncia por acumulación de basura en espacios públicos;otro
Queja por vehículos mal estacionados;otro
Solicitud de mejora en señalización vial;otro
Reporte de grafitis en monumentos;otro
Denuncia por venta de productos caducados;otro
Queja por falta de baños públicos;otro
Solicitud de instalación de bebederos en parques;otro
Reporte de árboles con ramas secas;otro
Denuncia por uso de espacio público para propaganda;otro
Queja por contaminación auditiva en zonas residenciales;otro
Solicitud de espacios para actividades culturales;otro
Reporte de postes eléctricos sin mantenimiento;otro
Denuncia por robo en transporte público;otro
Queja por acumulación de basura en mercados;otro
Solicitud de bacheo en calles;otro
Reporte de vehículos con luces quemadas;otro
Denuncia por comercio informal en zonas escolares;otro
Queja por falta de accesibilidad en banquetas;otro
Solicitud de mantenimiento en fuentes públicas;otro
Reporte de contaminación por residuos sólidos;otro
Denuncia por tala ilegal de árboles;otro
Queja por ruido de maquinaria en horarios no permitidos;otro
Solicitud de instalación de cámaras de seguridad;otro
Reporte de vehículos abandonados;otro
